text,category,sub-category
"Kerala Lottery Department: Download our mobile app for easy access to lottery results, ticket information, and responsible gaming tips.",Legitimate,Legitimate
"Tamil Nadu State Lottery: Remember to play responsibly and within your means. For responsible gaming guidelines, visit our website.",Legitimate,Legitimate
Madhya Pradesh State Lottery: We are committed to promoting responsible gaming. Please seek help if you or someone you know has a gambling problem.,Legitimate,Legitimate
Rajasthan State Lottery: Always verify the authenticity of your lottery ticket before claiming any prize. Check for the official security features.,Legitimate,Legitimate
Andhra Pradesh State Lottery: Set a spending limit before you start playing and stick to it. Gambling should be for entertainment purposes only.,Legitimate,Legitimate
Meghalaya State Lottery: Support the state government's initiatives by participating in the lottery. Purchase your tickets from authorized vendors.,Legitimate,Legitimate
Mizoram State Lottery: Know your limits and play responsibly. Gambling can have serious consequences if not managed properly.,Legitimate,Legitimate
Arunachal Pradesh State Lottery: Please claim your prize within the stipulated time period. Check the official website for details on prize claim procedures.,Legitimate,Legitimate
"Manipur State Lottery: Gambling can be addictive. If you feel you are losing control, seek help from a qualified professional.",Legitimate,Legitimate
Tripura State Lottery: Check the lottery results on our website and claim your prize at the designated bank branches.,Legitimate,Legitimate
Chhattisgarh State Lottery: Play responsibly and remember that gambling should be a fun and entertaining activity.,Legitimate,Legitimate
Bihar State Lottery: We encourage all participants to gamble responsibly and seek help if needed. Contact details are available on our website.,Legitimate,Legitimate
Haryana State Lottery: Try your luck with our new scratch-and-win game. Play responsibly and have fun!,Legitimate,Legitimate
"Himachal Pradesh State Lottery: Set a spending limit before you start gambling, and always remember that it's just a game. Be Responsible.",Legitimate,Legitimate
Kerala Lottery Department: The prize for this week's lottery is ₹1 Crore. Purchase your tickets and try your luck. Play responsibly and have fun!,Legitimate,Legitimate
"Punjab State Lottery Department: To ensure fair play, all our lottery draws are conducted in a transparent manner with live streaming available on our website.",Legitimate,Legitimate
Sikkim State Lottery Department: Wishing you a happy and prosperous New Year! Remember to celebrate responsibly and play responsibly.,Legitimate,Legitimate
Assam Lottery Department: Be aware of fraudulent calls and SMS claiming lottery wins. Do not share your bank details or OTP with anyone.,Legitimate,Legitimate
Goa State Lottery Department: Please be aware of fake agents who sell counterfeit tickets. Always purchase tickets from authorized vendors.,Legitimate,Legitimate
"Maharashtra State Lottery Department: If you have won a prize, please claim it within 30 days of the draw date. Bring your original ticket and identification proof.",Legitimate,Legitimate
"Nagaland State Lottery Department: For responsible gaming tips and resources, please visit our website or contact our helpline number.",Legitimate,Legitimate
West Bengal State Lottery Department: The Bumper Draw for Pongal is just around the corner. Get your tickets now and try your luck responsibly. Good luck!,Legitimate,Legitimate
"Kerala Lottery Department: Download the official Kerala Lottery app to access all the latest lottery results and information. Play responsibly, have fun, and good luck!",Legitimate,Legitimate
Tamil Nadu State Lottery Department: Remember to play responsibly and stay within your budget. Gambling should not become a financial burden.,Legitimate,Legitimate
Madhya Pradesh State Lottery Department: Take our responsible gaming quiz to assess your gambling habits and learn how to play safely.,Legitimate,Legitimate
Rajasthan State Lottery Department: Always verify your lottery ticket and claim your prize from the authorized office. Be aware of fraudulent practices.,Legitimate,Legitimate
"Andhra Pradesh State Lottery Department: If you are struggling with gambling addiction, please seek professional help. Contact information is available on our website.",Legitimate,Legitimate
Meghalaya State Lottery Department: Your participation in the lottery helps to support state revenue. Play responsibly and contribute to the community.,Legitimate,Legitimate
Mizoram State Lottery Department: Know your limits and play responsibly. Gambling can have serious consequences if not managed carefully.,Legitimate,Legitimate
Arunachal Pradesh State Lottery Department: Congratulations to all the winners! Collect your prize by showing valid documents.,Legitimate,Legitimate
"Manipur State Lottery Department: Play responsibly and do not fall for easy money. Gambling should be a source of entertainment, not a source of income.",Legitimate,Legitimate
Tripura State Lottery Department: Check our website for the latest draw results and updates on upcoming lottery events in Tripura.,Legitimate,Legitimate
"Chhattisgarh State Lottery Department: Gambling should be a fun and entertaining activity, so play responsibly and enjoy yourself.",Legitimate,Legitimate
"Bihar State Lottery Department: We are committed to promoting responsible gaming. If you think you have a gambling problem, please seek help from our partner organizations.",Legitimate,Legitimate
Haryana State Lottery Department: Try your luck with our new scratch-and-win game. Play responsibly and have fun!,Legitimate,Legitimate
"Himachal Pradesh State Lottery Department: We are encouraging responsible participation in gambling, so set a spending limit and stick to it.",Legitimate,Legitimate
"Dear Customer, your lottery ticket purchase was successful. You can view your ticket details and draw results on our official app. Best of luck! - Kerala State Lottery",Legitimate,Legitimate
"A reminder from Punjab State Lottery: If you or someone you know is struggling with problem gambling, help is available. Contact our helpline for support.",Legitimate,Legitimate
Get ready for the Diwali Bumper Draw! Tickets are now available at authorized Sikkim State Lottery retailers. Play responsibly and enjoy the festive season! - Sikkim State Lottery,Legitimate,Legitimate
The weekly lottery draw results are now available on www.assamlotteries.in. Please check your ticket numbers carefully. - Assam Lottery Department,Legitimate,Legitimate
"Remember to gamble responsibly and within your means. Set a budget and stick to it. For responsible gaming tips, visit our website. - Goa State Lottery",Legitimate,Legitimate
Congratulations to all the winners of the Maharashtra State Lottery! Claim your prizes at the designated office within 30 days of the draw date.,Legitimate,Legitimate
"If you or someone you know is experiencing problems with gambling, please seek help. Contact our helpline for confidential support. - Nagaland State Lottery",Legitimate,Legitimate
Don't miss out on the chance to win big in our upcoming Bumper Draw! Tickets are available at all authorized lottery vendors. - West Bengal State Lottery,Legitimate,Legitimate
"Download the official Kerala Lottery app for easy access to lottery results, ticket information, and responsible gaming resources. Stay informed and play responsibly!",Legitimate,Legitimate
"A friendly reminder from the Tamil Nadu State Lottery: Gambling should be a source of entertainment, not financial stress. Please play responsibly.",Legitimate,Legitimate
The Madhya Pradesh State Lottery is committed to promoting responsible gaming. Take our online quiz to assess your gambling habits and learn how to play safely.,Legitimate,Legitimate
Protect yourself from lottery scams! Always verify the authenticity of your lottery ticket before claiming any prize. Check for the official hologram.,Legitimate,Legitimate
"Remember to set a spending limit before you start gambling. It's just a game, and it should not be taken too seriously. - Andhra Pradesh State Lottery",Legitimate,Legitimate
Support the state government's initiatives by participating in the Meghalaya State Lottery. Purchase your tickets from authorized vendors only.,Legitimate,Legitimate
We encourage all players to be mindful of the risks associated with gambling. Know your limits and play responsibly. - Mizoram State Lottery,Legitimate,Legitimate
Congratulations to all the winners of today's draw! Find the prize claim details on our official website and follow all the steps.,Legitimate,Legitimate
"Play responsibly and do not fall for easy money. Gambling should be a source of entertainment, not a source of income. - Manipur State Lottery",Legitimate,Legitimate
Check today's lottery results on our website and claim your prize at the designated bank branches in your area. Please note the time.,Legitimate,Legitimate
"Remember to always gamble responsibly and to have fun doing it. Gambling should be a fun and entertaining activity, so play responsibly and enjoy yourself.",Legitimate,Legitimate
"If you think you have a gambling problem, please seek help from our partner organizations. We are committed to helping you and to be a safe and responsible business.",Legitimate,Legitimate
"Try your luck with our new scratch-and-win game, but remember to play responsibly and have fun! You are in control of your destiny.",Legitimate,Legitimate
"We encourage you to play responsibly, and we want you to set a spending limit. This is for your well being and for you to have fun and not worry.",Legitimate,Legitimate
"Dear Customer, please note that the lottery results will be declared on our website at 6 PM today. Visit www.keralalotteries.com to check your numbers. Play responsibly!",Legitimate,Legitimate
Participants are kindly requested to verify their winning tickets thoroughly before claiming the prize. The decision of the lottery officials in determining the winners will be final and binding. - Punjab State Lottery,Legitimate,Legitimate
Get ready for the Grand Bumper Diwali Draw! Tickets are available for sale starting tomorrow at all authorized Sikkim State Lottery retailers across the state. Don't miss out! Play responsibly and enjoy the festive season.,Legitimate,Legitimate
"Results for the weekly lottery draw held on February 6, 2025, are now officially available on our website. Please check your ticket numbers carefully and contact us if you have any questions. - Assam Lottery Department",Legitimate,Legitimate
Please be aware of fraudulent individuals and websites claiming to offer guaranteed lottery wins. Always verify the authenticity of any offer on the official Goa State Lottery website before taking any further action. Stay safe online!,Legitimate,Legitimate
"Prize distribution for the January Bumper Draw will commence on February 10, 2025, at our Mumbai office. Winners are requested to bring their original tickets, identification proof, and bank account details for easy processing. - Maharashtra State Lottery",Legitimate,Legitimate
Our dedicated helpline number is available 24/7 to assist you with any queries or concerns you may have regarding the lottery process. Do not hesitate to reach out to us for any information you need: 080-46970521. - Nagaland State Lottery,Legitimate,Legitimate
"The last date to purchase tickets for the upcoming Bumper New Year Draw is February 28, 2025. Don't miss out on the chance to win big! Get your tickets today from authorized retailers. - West Bengal State Lottery",Legitimate,Legitimate
"Download the official Kerala Lottery mobile app today for easy access to lottery results, ticket information, and responsible gaming tips. Stay informed and play responsibly! - Kerala Lottery Department",Legitimate,Legitimate
We urge all our participants to remember to play responsibly and to always be aware of the risks before engaging in any kind of gambling activity. Have a good day and stay safe - Tamil Nadu State Lottery,Legitimate,Legitimate
"The Madhya Pradesh State Lottery is conducting a study on the effects of lottery in your life, so please visit our website and take a survey to help us understand you better. Thank you.",Legitimate,Legitimate
"There are a lot of schemes out there that are fraudulent, and we want you to stay safe, so please verify all the details of our lottery. Thank you and stay safe. Remember to only shop with us - Rajasthan State Lottery",Legitimate,Legitimate
"The Andhra Pradesh State Lottery wants you to have a great time, so please make sure to play responsibly and understand the risks involved in it. Please stay safe - Andhra Pradesh State Lottery",Legitimate,Legitimate
"You are what makes us great, so we encourage you to join the lottery and be a part of our community. We are counting on you to be more responsible and care for the game - Meghalaya State Lottery",Legitimate,Legitimate
"Mizoram State Lottery Department. We want you to be safe and responsible, so please be aware of the risks and follow all the required rules. Have a good time and take care.",Legitimate,Legitimate
"We wish all the participants the best of luck for the drawings and if you have won, please claim your prize soon. Check out our website to learn more - Arunachal Pradesh State Lottery",Legitimate,Legitimate
"Manipur State Lottery Department wants you to have a great time, so please play responsibly and to not get addicted. This is a great game to relax and have fun.",Legitimate,Legitimate
"Tripura State Lottery has a new website for you to check the drawings and we want you to have a good time by getting all the information from our website, so please check it - Tripura State Lottery",Legitimate,Legitimate
"Chhattisgarh State Lottery wants you to play responsibly and enjoy yourself. We are encouraging you to be safe and happy with our lottery, so have a great time and enjoy - Chhattisgarh State Lottery",Legitimate,Legitimate
We are always committed to helping you with your problems. If you are having a problem then please let us know and we are always here to help you out and be responsible - Bihar State Lottery,Legitimate,Legitimate
"Haryana State Lottery is having a new lottery and we want you to try your luck, so please play responsibly and have a good time. We care for you and want you to be safe and happy - Haryana State Lottery",Legitimate,Legitimate
"Himachal Pradesh State Lottery encourages responsible participation in gambling, so set a spending limit and stick to it. We care for you and want you to have a good time - Himachal Pradesh State Lottery",Legitimate,Legitimate
"Dear Customer, the draw for our weekly lottery will be held tomorrow at 10:00 AM. Watch the live broadcast on our website or visit our office to witness the proceedings. Play responsibly! - Kerala State Lottery",Legitimate,Legitimate
A reminder from the Punjab State Lottery: Please be cautious of individuals promising guaranteed wins or asking for upfront fees. Legitimate lotteries never operate in this way. Report any suspicious activity to the authorities.,Legitimate,Legitimate
Celebrate the spirit of Baisakhi with the Sikkim State Lottery! Purchase your tickets from authorized retailers and try your luck in our Bumper Draw. Play responsibly and have a safe and happy festival! - Sikkim State Lottery,Legitimate,Legitimate
"The Assam Lottery is now available on mobile! Download our official app for easy access to ticket purchase, draw results, and responsible gaming resources. Stay informed and play responsibly!",Legitimate,Legitimate
A reminder from the Goa State Lottery: Set a budget before you start playing and stick to it. Do not chase losses or borrow money to gamble. Play responsibly and have fun!,Legitimate,Legitimate
"Congratulations to all winners of the Maharashtra State Lottery! Prize distribution will be held at our Mumbai office on March 5, 2025. Please bring your original ticket, identification proof, and bank account details for verification.",Legitimate,Legitimate
"If you or someone you know is struggling with problem gambling, there are resources available to help. Contact our helpline at 080-46970521 for confidential support and guidance. - Nagaland State Lottery",Legitimate,Legitimate
"The West Bengal State Lottery is proud to support various social welfare programs in the state. By participating in the lottery, you are contributing to the betterment of our community. Play responsibly and make a difference!",Legitimate,Legitimate
"The official Kerala Lottery mobile app is your one-stop shop for all things lottery-related. Download it today to stay informed, play responsibly, and access valuable resources.",Legitimate,Legitimate
"Remember to play responsibly and stay within your means. Gambling should be a fun and entertaining activity, not a source of financial stress. - Tamil Nadu State Lottery",Legitimate,Legitimate
Take our online quiz to assess your gambling habits and learn how to play safely. We are committed to promoting responsible gaming and helping you stay in control. - Madhya Pradesh State Lottery,Legitimate,Legitimate
Protect yourself from lottery scams! Always verify the authenticity of your lottery ticket and claim your prize from the authorized lottery office. Be cautious of fraudulent offers.,Legitimate,Legitimate
"Set a spending limit before you start playing and stick to it. Gambling should be for entertainment purposes only, and we want you to have a safe and responsible time with our lottery! - Andhra Pradesh State Lottery",Legitimate,Legitimate
Support the state government's initiatives by participating in the Meghalaya State Lottery. Purchase your tickets from authorized vendors only and have a great time playing.,Legitimate,Legitimate
"We encourage all players to be mindful of the risks associated with gambling. Know your limits and play responsibly, and we are committed to helping you.",Legitimate,Legitimate
Congratulations to all the winners of today's draw! Please find the prize claim details and instructions on our official website and contact us if you have any questions. - Arunachal Pradesh State Lottery,Legitimate,Legitimate
"Play responsibly and do not fall for the trap of easy money. Gambling should be a source of entertainment, not a source of income to be worried about. Have a good time with us. - Manipur State Lottery",Legitimate,Legitimate
Check today's lottery results on our website and claim your prize at the designated bank branches in your area. Remember to have a good time with the lottery - Tripura State Lottery,Legitimate,Legitimate
We wish you the best of luck! Please reach out to our customer service if you have any problems with getting your lottery or if you are struggling with the game. We are here to help you.,Legitimate,Legitimate
We are here to help you with your issues so please do not hesitate to call. We want you to have a safe and responsible time with our lottery and help us make it a lot better,Legitimate,Legitimate
"Hi priyanshurohilla001, download our new application today and play safely. We are here to help you with all lottery-related problems you may have.",Legitimate,Legitimate
"Hello priyanshurohilla001 ji, we want you to have a good time, so please make sure to play responsibly and let us know if you need any help, we are here for you.",Legitimate,Legitimate
"Dear priyanshurohilla001, it is important for us to make sure that you are having a safe and fun time. Please read the guidelines for the lottery.",Legitimate,Legitimate
"We encourage you to play responsibly, priyanshurohilla001 ji, and to have a good time while doing so. Please contact us if you need help.",Legitimate,Legitimate
"Hi priyanshurohilla001, we are always available to support you and to ensure that you are having a great time with the lottery. Contact us for any assistance.",Legitimate,Legitimate
"Hello priyanshurohilla001 ji, you are important to us and we want you to be safe. Please let us know if you need any help with the lottery. Thank you for being a part of our community.",Legitimate,Legitimate
"Airtel lottery is for entertainment purposes only, we are not responsible for any financial issues that you may have, make sure to play safe, priyanshurohilla001 ji.",Legitimate,Legitimate
"With love from Jio lottery, here are some tips to gamble safely. We wish you the very best and hope you win the lottery soon, priyanshurohilla001 ji.",Legitimate,Legitimate
"We are always here to help you, download the QuickSupport application so we can reach out to you and help you with the lottery, priyanshurohilla001 ji.",Legitimate,Legitimate
"With love from Amazon lottery, visit our website and be aware of the risks of fraud, it is important that you only use the official channels to play the lottery, priyanshurohilla001 ji.",Legitimate,Legitimate
"Hello, please note that the lottery results will be available on our website at 6 PM, we urge you to check that website for the correct information, priyanshurohilla001 ji.",Legitimate,Legitimate
"Hello, do not get greedy with the lottery. Please play safe. If you need any assistance, we are always here to help you and we will be at your service, priyanshurohilla001 ji.",Legitimate,Legitimate
"We are so glad to have you with us, please be responsible and have fun while doing so, we are here to help you at all times, priyanshurohilla001 ji.",Legitimate,Legitimate
"We hope that you are having a great time and we are always here to help you if you need it. Please download our app and play the lottery safely, priyanshurohilla001 ji.",Legitimate,Legitimate
"We always want you to be safe and to have a great time, please do not get addicted to the lottery and play responsibly, we care for you and your family, priyanshurohilla001 ji.",Legitimate,Legitimate
"We want you to enjoy this lottery and to have a good time with your friends, please be responsible and do not get addicted, we care for you and your family priyanshurohilla001 ji.",Legitimate,Legitimate
"This is the best lottery ever, we will help you to get rich, please be careful to not get scammed and always make sure that you are safe, priyanshurohilla001 ji.",Legitimate,Legitimate
"We have a customer care team that is ready to help you with any problems, please contact us now if you need any assistance, we are here for you priyanshurohilla001 ji.",Legitimate,Legitimate
Airtel lottery has partnered with the best anti fraud software so you can be safe. Please reach out to us so we can assist you with any problems that you may have priyanshurohilla001 ji.,Legitimate,Legitimate
Jio lottery always wants you to be safe. We are working hard to make sure that you are not exposed to addiction. Please contact us so we can help you with any difficulties priyanshurohilla001 ji.,Legitimate,Legitimate
"The Lottery is for fun, but we also want you to win big. Play responsibly and enjoy the lottery, we hope that you enjoy it as much as we do priyanshurohilla001 ji.",Legitimate,Legitimate
"We are here to help you in this journey, please let us know if you need any help, we are always ready to assist you and we will be happy to do so. Please play responsibly, priyanshurohilla001 ji.",Legitimate,Legitimate
"Here are some tips to play the lottery, please make sure to read them and be responsible, and have a great time with your family and friends. We care for you priyanshurohilla001 ji.",Legitimate,Legitimate
"With Love from Amazon to priyanshurohilla001, we want you to win a lot of money, but we also urge you to be safe. We are with you and we will help you, please be safe and have fun. Thank you.",Legitimate,Legitimate
"We are always trying to improve our lottery for you, if you have any ideas or any problems, please contact us and let us know. Have a great time and be responsible, priyanshurohilla001 ji.",Legitimate,Legitimate
"The Andhra Pradesh Lottery commitee wants you to have a good time, please be safe and play responsibly, we want you to be happy and to not be stressed. Have a good time and be safe priyanshurohilla001 ji.",Legitimate,Legitimate
"We urge all of you to be safe and to have a good time with the lottery, we are always here to support you and to help you with any problems that you may have. Thank you and have a great day priyanshurohilla001 ji.",Legitimate,Legitimate
"The best lottery for you is here, we want you to have a good time but we also want you to be safe and not get addicted. Please reach out to us if you need any help, priyanshurohilla001 ji.",Legitimate,Legitimate
Remember to download our app and to be safe and happy at all times. This is for your happiness and we hope that you can win a lot of money from it priyanshurohilla001 ji.,Legitimate,Legitimate
"Greetings, priyanshurohilla001! This is a friendly reminder from the Kerala State Lottery Department regarding the upcoming draw. Be sure to purchase your tickets only from authorized sellers, and remember to play responsibly. Best of luck!",Legitimate,Legitimate
"Namaste, priyanshurohilla001 ji! The Punjab State Lottery cares about your well-being. If you or someone you know is struggling with problem gambling, please don't hesitate to reach out for support. Resources are available on our website.",Legitimate,Legitimate
"Sat Sri Akal, priyanshurohilla001! Get ready for the grand Diwali Bumper Draw with the Sikkim State Lottery! Tickets are available at authorized retailers. Enjoy the festive season and always remember to play responsibly.",Legitimate,Legitimate
"Kem cho, priyanshurohilla001 bhai! The Assam Lottery wants to remind you to check your lottery numbers carefully on our official website. Claim your prize within the stipulated time period. Good luck!",Legitimate,Legitimate
"Aadab arz hai, priyanshurohilla001! Gambling can be addictive. The Goa State Lottery urges you to set a budget and stick to it. For responsible gaming tips, visit our website.",Legitimate,Legitimate
"Congratulations, priyanshurohilla001! The Maharashtra State Lottery is pleased to announce the winners of today's draw. Prize claim forms and instructions are available at www.maharashtralottery.gov.in.",Legitimate,Legitimate
"Hello priyanshurohilla001, this is to inform you that the Nagaland State Lottery is committed to promoting responsible gaming. Please call 080-46970521 for support.",Legitimate,Legitimate
"Greetings priyanshurohilla001, participate in the upcoming West Bengal State Lottery Bumper Draw! Tickets are available at authorized outlets. See www.lotterysambadresult.in for details and best of luck.",Legitimate,Legitimate
"Namaste priyanshurohilla001 ji, download the official Kerala State Lottery app for easy access to results, ticket purchases, and responsible gaming resources. Stay informed and play responsibly!",Legitimate,Legitimate
"Hello priyanshurohilla001, a message from the Tamil Nadu State Lottery: Remember, gambling should be for entertainment, not a source of income. Play responsibly and enjoy the game!",Legitimate,Legitimate
"Aadab arz hai priyanshurohilla001, the Madhya Pradesh State Lottery is conducting a survey on responsible gaming awareness. Your feedback is valuable, visit our site to participate.",Legitimate,Legitimate
"Hello priyanshurohilla001 ji, Reminder from the Rajasthan State Lottery: Always purchase your tickets from authorized retailers to avoid fraud and check for the official hologram.",Legitimate,Legitimate
"Beta, be careful of people asking you for money, from the HDFC. Be responsible and",Legitimate,Legitimate
"To process this lottery for you, we need you to get our special security key, please download it on AnyDesk, and we can make sure that you are safe and the money is yours.",LotteryScam,PrizeScam
"You are a valuable member of our community and we want you to be safe, please keep this to yourself so we can make sure that you get the lottery and the money, it is very important to us.",LotteryScam,PrizeScam
"We are a trusted lottery company and we have been around for a long time, so you can trust us with your details, and we will make sure that you are safe with us and you will get the money.",LotteryScam,PrizeScam
"With love from Flipkart, you are a valued member and we want you to have a great time with us. We will be sure to help you with all the steps to make you a millionaire.",LotteryScam,PrizeScam
"Download our app and you will get a free trip to Dubai, you are a valued member and we care about your well being. Please be sure to check your details so you can claim it.",LotteryScam,PrizeScam
"Amazon beta ji, to get your free diamond necklace, we need you to verify your credit card so we can transfer it to you safely and securely, it is important to do it fast.",LotteryScam,PrizeScam
"UPPCL sir ji, you have won a lottery but you need to pay the electricity bill first and the remaining amount will be sent to your account, it will be easy with us and make sure that you are happy.",LotteryScam,PrizeScam
"We are calling to inform you that you have won a brand new car and you have to pay the processing fee to claim it quickly and efficiently, we are here to help you and to ensure your happiness.",LotteryScam,PrizeScam
"This is a once-in-a-lifetime opportunity to claim your bumper prize, so download AnyDesk now to process it quickly and efficiently. You are a part of our community.",LotteryScam,PrizeScam
"Download TeamViewer so we can set up your remote workstation and start your training immediately, this will help you get a good job, and you will change your life.",LotteryScam,PrizeScam
"Your computer is sending out suspicious signals and needs immediate attention and you have also won a lottery, download AnyDesk for quick resolution. We are here to help.",LotteryScam,PrizeScam
Your account has been compromised and requires immediate action. Download TeamViewer for a thorough security check and also make sure that you are safe with us.,LotteryScam,PrizeScam
