text,category,sub-category
"Airtel: Beta, your benefits expire soon! Download AnyDesk now to renew quickly.",RemoteAccessRequest,RemoteAccess
"Jio: Sir, get free JioFiber now! Download TeamViewer to claim it fast.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, report fake Aadhaar link now! Download QuickSupport to do it.",RemoteAccessRequest,RemoteAccess
"Amazon: Beta, renew Prime now! Download AnyDesk to do it urgently.",RemoteAccessRequest,RemoteAccess
"Work From Home: Sir, train now and earn! Download TeamViewer for it quickly.",RemoteAccessRequest,RemoteAccess
"Electricity Board: Madam, repay now or cut off! Download AnyDesk for it soon.",RemoteAccessRequest,RemoteAccess
"Microsoft: Beta, fix the ransomware attack now! Download AnyDesk urgently.",RemoteAccessRequest,RemoteAccess
"SBI: Sir, verify your transactions now! Download TeamViewer to protect your funds.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, recover your account fast! Download QuickSupport to do it soon.",RemoteAccessRequest,RemoteAccess
"Flipkart: Beta, pay the fee now and claim your prize! Download AnyDesk to do it urgently.",RemoteAccessRequest,RemoteAccess
"Work From Home: Sir, set up your job easily now! Download TeamViewer to do it quickly.",RemoteAccessRequest,RemoteAccess
"Electricity Department: Madam, claim subsidy now! Download AnyDesk for it soon.",RemoteAccessRequest,RemoteAccess
"Airtel: Sir, download AnyDesk to verify your KYC and avoid SIM block.",RemoteAccessRequest,RemoteAccess
"Jio: Madam, download TeamViewer to claim your free 5G upgrade.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Beta, download QuickSupport now to secure your bank account from Aadhaar fraud.",RemoteAccessRequest,RemoteAccess
"Amazon: Sir, download AnyDesk now to claim your cashback and enjoy extra benefits.",RemoteAccessRequest,RemoteAccess
"Work From Home: Madam, download TeamViewer now for training and become a freelance content writer.",RemoteAccessRequest,RemoteAccess
"Electricity Board: Sir, download AnyDesk now to schedule an urgent electricity meter replacement.",RemoteAccessRequest,RemoteAccess
"Microsoft: Beta, download AnyDesk now to fix the critical vulnerability on your computer.",RemoteAccessRequest,RemoteAccess
"SBI: Sir, download TeamViewer now to reactivate your suspended online banking access.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, download QuickSupport now to report the fraudulent activities on your social media profile.",RemoteAccessRequest,RemoteAccess
"Flipkart: Sir, download AnyDesk now to pay the processing fee and claim your trip to Dubai and a new iPhone.",RemoteAccessRequest,RemoteAccess
"Work From Home: Madam, download TeamViewer now for a quick setup and start providing online tutoring to students.",RemoteAccessRequest,RemoteAccess
"Electricity Department: Sir, download AnyDesk now to make an instant electricity bill payment and avoid disconnection.",RemoteAccessRequest,RemoteAccess
"Airtel: Beta, your Airtel SIM card will be deactivated soon. Download AnyDesk now for KYC verification.",RemoteAccessRequest,RemoteAccess
"Jio: Sir, You are eligible for a free upgrade to JioFiber Platinum Plan. Download TeamViewer to avail this offer.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, Your Aadhaar card has been misused to create a fake bank account. Download QuickSupport now to report it.",RemoteAccessRequest,RemoteAccess
"Amazon: Beta, Your Amazon Prime membership is expiring soon. Download AnyDesk to renew it and continue enjoying unlimited benefits.",RemoteAccessRequest,RemoteAccess
"Work From Home: Sir, Download TeamViewer now and start earning money by writing online articles.",RemoteAccessRequest,RemoteAccess
"Electricity Board: Madam, your electricity meter is showing inaccurate readings. Download AnyDesk now to schedule a meter inspection.",RemoteAccessRequest,RemoteAccess
"Microsoft: Beta, download AnyDesk immediately! Your computer is under attack and needs immediate assistance.",RemoteAccessRequest,RemoteAccess
"HDFC Bank: Sir, download TeamViewer urgently! Your UPI account has been compromised and requires immediate security measures.",RemoteAccessRequest,RemoteAccess
"Cyber Crime Cell: Madam, download QuickSupport now! Your Aadhaar card is being misused for illegal activities and requires immediate action.",RemoteAccessRequest,RemoteAccess
"Flipkart Online Shopping: Beta, download AnyDesk now! You have won a brand new car and need to pay the processing fee to claim it.",RemoteAccessRequest,RemoteAccess
"Remote Work Opportunity: Sir, download TeamViewer now! Earn ₹50,000 monthly working from home as a data entry specialist.",RemoteAccessRequest,RemoteAccess
"UPPCL Electricity Department: Madam, download AnyDesk urgently! Your electricity bill is overdue, and your connection is about to be disconnected.",RemoteAccessRequest,RemoteAccess
"Airtel: Beta, your SIM will be blocked if you don't act now! Download AnyDesk for KYC verification immediately.",RemoteAccessRequest,RemoteAccess
"Jio: Sir, get free 5G now and unlimited data! Download TeamViewer for quick activation, don't miss this.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, your bank account's security is at risk! Download QuickSupport to secure your Aadhaar link urgently.",RemoteAccessRequest,RemoteAccess
"Amazon: Beta, claim your gift card now before it expires! Download AnyDesk to claim your reward immediately.",RemoteAccessRequest,RemoteAccess
"Work From Home: Sir, work as a data entry operator and earn ₹30,000 monthly quickly! Download TeamViewer for training.",RemoteAccessRequest,RemoteAccess
"Electricity Board: Madam, avoid power cut now! Download AnyDesk to pay your bill immediately.",RemoteAccessRequest,RemoteAccess
"Microsoft: Beta, your computer is severely infected with a virus! Download AnyDesk now to remove it and protect your files.",RemoteAccessRequest,RemoteAccess
"SBI: Sir, stop the unauthorized transaction right now! Download TeamViewer to secure your account immediately.",RemoteAccessRequest,RemoteAccess
"Cyber Crime: Madam, recover your hacked social media account urgently! Download QuickSupport now to recover it immediately.",RemoteAccessRequest,RemoteAccess
"Flipkart: Beta, win a free vacation to Goa right now! Download AnyDesk to book your tickets soon.",RemoteAccessRequest,RemoteAccess
"Work From Home: Sir, set up your job easily now! Download TeamViewer to do it quickly.",RemoteAccessRequest,RemoteAccess
"Airtel: Beta ji, your Airtel SIM will be blocked! Download AnyDesk immediately for KYC verification.",RemoteAccessRequest,RemoteAccess
"Jio: Madam ji, get free 5G upgrade now! Download TeamViewer for quick activation, don't delay.",RemoteAccessRequest,RemoteAccess
"Cyber Crime Cell: Beta ji, your bank account's security is at risk! Download QuickSupport to secure your Aadhaar link urgently.",RemoteAccessRequest,RemoteAccess
"Amazon Online Shopping: Sir ji, claim your Diwali gift card before it expires! Download AnyDesk to claim your reward immediately.",RemoteAccessRequest,RemoteAccess
"Remote Work Opportunity: Madam ji, work as a data entry operator and earn ₹30,000 monthly quickly! Download TeamViewer for training.",RemoteAccessRequest,RemoteAccess
"UPPCL Electricity Department: Beta ji, avoid power cut now! Download AnyDesk to pay your bill immediately.",RemoteAccessRequest,RemoteAccess
"Microsoft Tech Support: Sir ji, your computer is severely infected with a virus! Download AnyDesk now to remove it and protect your files.",RemoteAccessRequest,RemoteAccess
"HDFC Bank Fraud Alert: Madam ji, stop the unauthorized transaction right now! Download TeamViewer to secure your account immediately.",RemoteAccessRequest,RemoteAccess
"Cyber Security Agency: Beta ji, recover your hacked social media account urgently! Download QuickSupport now to recover it immediately.",RemoteAccessRequest,RemoteAccess
"Flipkart Online Shopping: Sir ji, win a free vacation to Goa right now! Download AnyDesk to book your tickets soon.",RemoteAccessRequest,RemoteAccess
"Work From Home: Madam ji, set up your job easily now and start earning! Download TeamViewer to do it quickly.",RemoteAccessRequest,RemoteAccess
"Electricity Department: Beta ji, claim the subsidy now before it is too late! Download AnyDesk for it soon.",RemoteAccessRequest,RemoteAccess
"Airtel: Sir, your Airtel SIM will be blocked if you don't act now! Download AnyDesk to verify your KYC urgently.",RemoteAccessRequest,RemoteAccess
"Jio: Madam, get free 5G upgrade now and enjoy unlimited data! Download TeamViewer for quick activation, don't miss this.",RemoteAccessRequest,RemoteAccess
"Cyber Crime Cell: Beta, your Aadhaar card has been compromised and your bank account is at risk! Download QuickSupport to secure it immediately.",RemoteAccessRequest,RemoteAccess
"Amazon Online Shopping: Sir, claim your Diwali gift card before it expires and get special discounts! Download AnyDesk to claim your reward immediately.",RemoteAccessRequest,RemoteAccess
"Remote Work Opportunity: Madam, earn ₹30,000 monthly working from home as a data entry specialist with flexible hours! Download TeamViewer for training.",RemoteAccessRequest,RemoteAccess
"UPPCL Electricity Department: Beta, your electricity bill is overdue, and power will be cut off soon! Download AnyDesk now to make an instant payment and avoid disconnection.",RemoteAccessRequest,RemoteAccess
"Airtel: Sir, your Airtel SIM is about to be deactivated. Download AnyDesk now for KYC verification to avoid service interruption.",RemoteAccessRequest,RemoteAccess
"Jio: Madam, we are offering a free upgrade to JioFiber Platinum plan with unlimited data and a free smart TV. Download TeamViewer now to avail the offer",RemoteAccessRequest,RemoteAccess
"We are always trying to get better and we want you to be safe so please download QuickSupport, it will help you to be safe and have a good time with our service.",RemoteAccessRequest,RemoteAccess
