text,category,sub-category
Ajio: We are calling to inform you that your order has been canceled due to unavailability of the product.,legitimate,legitimate
Nykaa: We are calling to inform you that your account has been locked due to suspicious activity.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been lost in transit.,legitimate,legitimate
BigBasket: We are calling to inform you that your delivery will be delayed due to a strike.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been delivered but the package is damaged.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been delivered but the product is missing.,legitimate,legitimate
Meesho: We are calling to inform you that your account has been hacked.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered to the wrong address.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been delivered but the product is defective.,legitimate,legitimate
Nykaa: We are calling to inform you that your account has been compromised.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been delivered but the product is counterfeit.,legitimate,legitimate
BigBasket: We are calling to inform you that your delivery will be delayed due to a natural disaster.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been processed but the payment failed.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been shipped but the tracking information is not available.,legitimate,legitimate
Meesho: We are calling to inform you that your account has been flagged for violating our terms of service.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered but the product is not as described.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been delivered but the size is incorrect.,legitimate,legitimate
Nykaa: We are calling to inform you that your account has been blocked due to fraudulent activity.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been delivered but the color is wrong.,legitimate,legitimate
BigBasket: We are calling to inform you that your delivery will be delayed due to a traffic jam.,legitimate,legitimate
Amazon: We are calling to inform you about a new feature on our website.,legitimate,legitimate
Flipkart: We are calling to inform you about a new app update.,legitimate,legitimate
Meesho: We are calling to inform you about a new community forum.,legitimate,legitimate
Snapdeal: We are calling to inform you about a new customer loyalty program.,legitimate,legitimate
Ajio: We are calling to inform you about a new virtual try-on feature.,legitimate,legitimate
Nykaa: We are calling to inform you about a new beauty tips blog.,legitimate,legitimate
Tata CLiQ: We are calling to inform you about a new fashion trends magazine.,legitimate,legitimate
BigBasket: We are calling to inform you about a new healthy recipes section.,legitimate,legitimate
Amazon: We are calling to offer you a free trial of our premium service.,legitimate,legitimate
Flipkart: We are calling to offer you a discount on your next purchase.,legitimate,legitimate
Meesho: We are calling to offer you a free gift with your next order.,legitimate,legitimate
Snapdeal: We are calling to offer you a free upgrade on your next delivery.,legitimate,legitimate
Ajio: We are calling to offer you a free styling session with a personal stylist.,legitimate,legitimate
Nykaa: We are calling to offer you a free makeup consultation with a beauty expert.,legitimate,legitimate
Tata CLiQ: We are calling to offer you a free personal shopping experience.,legitimate,legitimate
BigBasket: We are calling to offer you a free sample of our new organic product.,legitimate,legitimate
Amazon: We are calling to remind you about your upcoming subscription renewal.,legitimate,legitimate
Flipkart: We are calling to remind you about your upcoming payment due date.,legitimate,legitimate
Meesho: We are calling to remind you about your upcoming return deadline.,legitimate,legitimate
Snapdeal: We are calling to remind you about your upcoming exchange deadline.,legitimate,legitimate
Ajio: We are calling to remind you about your upcoming free shipping eligibility.,legitimate,legitimate
Nykaa: We are calling to remind you about your upcoming free gift redemption.,legitimate,legitimate
Tata CLiQ: We are calling to remind you about your upcoming loyalty points expiration.,legitimate,legitimate
BigBasket: We are calling to remind you about your upcoming coupon expiration.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been shipped with express delivery.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been packed with extra care.,legitimate,legitimate
Meesho: We are calling to inform you that your order has been delivered with a personal touch.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered with a special gift.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been delivered with a surprise discount.,legitimate,legitimate
Nykaa: We are calling to inform you that your order has been delivered with a free sample.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been delivered with a style guide.,legitimate,legitimate
BigBasket: We are calling to inform you that your order has been delivered with a recipe book.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been delivered to a secure location.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been delivered to your doorstep with contactless delivery.,legitimate,legitimate
Meesho: We are calling to inform you that your order has been delivered to your neighbor with your permission.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered to your office with your authorization.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been delivered to your friend with your consent.,legitimate,legitimate
Nykaa: We are calling to inform you that your order has been delivered to your family member with your knowledge.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been delivered to your preferred location with your instructions.,legitimate,legitimate
BigBasket: We are calling to inform you that your order has been delivered to your designated area with your specifications.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been delivered and a photo of the package at your doorstep has been sent to your email.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been delivered and a signature has been obtained from the recipient.,legitimate,legitimate
Meesho: We are calling to inform you that your order has been delivered and a confirmation message has been sent to your mobile number.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered and a tracking number has been provided for your convenience.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been delivered and a customer service representative is available to assist you with any questions.,legitimate,legitimate
Nykaa: We are calling to inform you that your order has been delivered and a satisfaction survey has been sent to your email address.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been delivered and a promotional offer has been included in your package.,legitimate,legitimate
BigBasket: We are calling to inform you that your order has been delivered and a thank you note has been attached to your receipt.,legitimate,legitimate
Amazon: We are calling to inform you that your order has been processed and you will receive a confirmation email shortly.,legitimate,legitimate
Flipkart: We are calling to inform you that your order has been packed and you will receive a tracking number soon.,legitimate,legitimate
Meesho: We are calling to inform you that your order has been shipped and you will receive updates on its location.,legitimate,legitimate
Snapdeal: We are calling to inform you that your order has been delivered and you will receive a feedback request shortly.,legitimate,legitimate
Ajio: We are calling to inform you that your order has been placed and you will receive a confirmation message soon.,legitimate,legitimate
Nykaa: We are calling to inform you that your order has been processed and you will receive a notification when it ships.,legitimate,legitimate
Tata CLiQ: We are calling to inform you that your order has been packed and you will receive a message with the delivery details.,legitimate,legitimate
BigBasket: We are calling to inform you that your order has been delivered and you will receive a call to confirm its arrival.,legitimate,legitimate
"This is Amazon, we are calling to confirm your order #7890 for a new mobile phone.",legitimate,legitimate
